movieId,title,genres,prom_visualizacion,%_view_movie,sum_likes,sum_dislikes
436,Color of Night (1994),Drama|Thriller,12,36,204,24
437,Cops and Robbersons (1994),Comedy,8,48,36,1
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,10,20,311,23
439,Dangerous Game (1993),Drama,9,43,159,11
440,Dave (1993),Comedy|Romance,8,12,98,6
441,Dazed and Confused (1993),Comedy,9,20,105,11
442,Demolition Man (1993),Action|Adventure|Sci-Fi,8,41,7,9
443,"Endless Summer 2, The (1994)",Adventure|Documentary,12,27,211,21
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,9,37,6,10
445,Fatal Instinct (1993),Comedy,9,40,173,16
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,8,47,94,11
447,"Favor, The (1994)",Comedy|Romance,10,38,270,22
448,Fearless (1993),Drama,11,12,201,25
449,Fear of a Black Hat (1994),Comedy,11,20,287,28
450,With Honors (1994),Comedy|Drama,6,41,108,9
451,Flesh and Bone (1993),Drama|Mystery|Romance,5,25,50,19
452,Widows' Peak (1994),Drama,12,33,371,21
453,For Love or Money (1993),Comedy|Romance,8,20,118,14
454,"Firm, The (1993)",Drama|Thriller,11,44,202,28
455,Free Willy (1993),Adventure|Children|Drama,11,43,317,35
456,Fresh (1994),Crime|Drama|Thriller,12,43,207,26
457,"Fugitive, The (1993)",Thriller,11,47,205,39
458,Geronimo: An American Legend (1993),Drama|Western,6,44,151,19
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,9,17,100,14
460,Getting Even with Dad (1994),Comedy,8,26,189,16
461,Go Fish (1994),Drama|Romance,11,18,350,24
462,"Good Man in Africa, A (1994)",Action|Adventure,8,45,53,6
463,Guilty as Sin (1993),Crime|Drama|Thriller,8,48,153,15
464,Hard Target (1993),Action|Adventure|Crime|Thriller,5,15,111,18
465,Heaven & Earth (1993),Action|Drama|War,5,20,86,13
466,Hot Shots! Part Deux (1993),Action|Comedy|War,9,13,54,1
467,Live Nude Girls (1995),Comedy,11,23,323,24
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,9,30,47,7
469,"House of the Spirits, The (1993)",Drama|Romance,11,18,298,33
470,House Party 3 (1994),Comedy,9,16,196,6
471,"Hudsucker Proxy, The (1994)",Comedy,12,28,313,27
472,I'll Do Anything (1994),Comedy|Drama,5,41,176,10
473,In the Army Now (1994),Comedy|War,8,35,6,6
474,In the Line of Fire (1993),Action|Thriller,8,27,78,15
475,In the Name of the Father (1993),Drama,5,17,110,12
476,"Inkwell, The (1994)",Comedy|Drama,5,20,40,12
477,What's Love Got to Do with It? (1993),Drama|Musical,9,25,132,7
478,Jimmy Hollywood (1994),Comedy|Crime|Drama,10,27,382,30
479,Judgment Night (1993),Action|Crime|Thriller,11,38,259,25
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,5,19,14,10
481,Kalifornia (1993),Drama|Thriller,5,30,35,0
482,Killing Zoe (1994),Crime|Drama|Thriller,6,23,128,7
483,King of the Hill (1993),Drama,5,19,141,18
484,Lassie (1994),Adventure|Children,11,50,213,24
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,11,18,379,37
486,Life with Mikey (1993),Comedy,5,36,49,18
487,Lightning Jack (1994),Comedy|Western,12,40,273,32
488,M. Butterfly (1993),Drama|Romance,12,29,226,29
489,Made in America (1993),Comedy,12,14,242,28
490,Malice (1993),Thriller,5,40,48,12
491,"Man Without a Face, The (1993)",Drama,11,37,337,34
492,Manhattan Murder Mystery (1993),Comedy|Mystery,6,22,131,14
493,Menace II Society (1993),Action|Crime|Drama,10,26,269,38
494,Executive Decision (1996),Action|Adventure|Thriller,8,28,59,7
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,6,32,26,1
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,5,40,142,11
497,Much Ado About Nothing (1993),Comedy|Romance,6,20,19,8
498,Mr. Jones (1993),Drama|Romance,11,24,366,22
499,Mr. Wonderful (1993),Comedy|Romance,6,15,153,8
500,Mrs. Doubtfire (1993),Comedy|Drama,8,12,112,19
501,Naked (1993),Drama,7,14,108,0
502,"Next Karate Kid, The (1994)",Action|Children|Romance,8,38,183,2
503,"New Age, The (1994)",Drama,9,28,172,18
504,No Escape (1994),Action|Drama|Sci-Fi,5,29,104,16
505,North (1994),Comedy,9,29,157,1
506,Orlando (1992),Drama|Fantasy|Romance,11,25,226,32
507,"Perfect World, A (1993)",Crime|Drama|Thriller,10,10,308,32
508,Philadelphia (1993),Drama,9,38,198,15
509,"Piano, The (1993)",Drama|Romance,10,36,259,20
510,Poetic Justice (1993),Drama,12,39,394,22
511,"Program, The (1993)",Action|Drama,7,47,191,15
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,9,38,154,13
513,Radioland Murders (1994),Comedy|Mystery|Romance,7,42,121,17
514,"Ref, The (1994)",Comedy,5,41,194,13
515,"Remains of the Day, The (1993)",Drama|Romance,12,29,374,21
516,Renaissance Man (1994),Comedy|Drama,9,14,126,9
517,Rising Sun (1993),Action|Drama|Mystery,8,46,93,0
518,"Road to Wellville, The (1994)",Comedy,8,20,115,9
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,5,15,93,6
520,Robin Hood: Men in Tights (1993),Comedy,8,21,173,1
521,Romeo Is Bleeding (1993),Crime|Thriller,12,26,391,21
522,Romper Stomper (1992),Action|Drama,6,13,33,17
523,Ruby in Paradise (1993),Drama,6,43,0,9
524,Rudy (1993),Drama,11,28,295,25
525,"Saint of Fort Washington, The (1993)",Drama,11,42,319,39
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,12,47,324,27
527,Schindler's List (1993),Drama|War,5,28,13,11
528,"Scout, The (1994)",Comedy|Drama,11,31,248,33
529,Searching for Bobby Fischer (1993),Drama,11,44,328,22
530,Second Best (1994),Drama,6,23,67,1
531,"Secret Garden, The (1993)",Children|Drama,5,37,191,14
532,Serial Mom (1994),Comedy|Crime|Horror,8,43,193,4
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,8,34,68,4
534,Shadowlands (1993),Drama|Romance,12,42,235,38
535,Short Cuts (1993),Drama,9,11,15,7
536,"Simple Twist of Fate, A (1994)",Drama,11,30,319,20
537,Sirens (1994),Drama,9,44,76,7
538,Six Degrees of Separation (1993),Drama,5,15,192,1
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,5,29,89,17
540,Sliver (1993),Thriller,6,42,73,0
541,Blade Runner (1982),Action|Sci-Fi|Thriller,12,28,276,21
542,Son in Law (1993),Comedy|Drama|Romance,5,13,17,2
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,10,20,265,33
544,Striking Distance (1993),Action|Crime,9,21,134,3
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,5,40,53,16
547,Surviving the Game (1994),Action|Adventure|Thriller,10,37,299,23
548,Terminal Velocity (1994),Action|Mystery|Thriller,7,46,181,4
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,10,31,243,37
550,Threesome (1994),Comedy|Romance,5,33,73,7
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,5,12,130,2
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,5,12,54,6
553,Tombstone (1993),Action|Drama|Western,12,19,339,39
554,Trial by Jury (1994),Crime|Drama|Thriller,8,50,103,16
555,True Romance (1993),Crime|Thriller,6,23,83,3
556,"War Room, The (1993)",Documentary,7,13,189,0
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,11,39,228,34
559,"Paris, France (1993)",Comedy,6,29,22,8
560,"Beans of Egypt, Maine, The (1994)",Drama,6,35,12,15
561,Killer (Bulletproof Heart) (1994),Drama|Thriller,6,29,151,6
562,Welcome to the Dollhouse (1995),Comedy|Drama,6,26,84,12
563,Germinal (1993),Drama|Romance,8,30,1,5
564,Chasers (1994),Comedy,6,20,119,8
565,Cronos (1993),Drama|Horror,5,15,22,15
566,Naked in New York (1994),Comedy|Romance,11,16,228,32
567,Kika (1993),Comedy|Drama,12,44,224,28
568,Bhaji on the Beach (1993),Comedy|Drama,6,30,47,11
569,Little Big League (1994),Comedy|Drama,6,24,99,4
570,"Slingshot, The (Kådisbellan) (1993)",Comedy|Drama,9,18,122,4
571,"Wedding Gift, The (1994)",Drama|Romance,6,28,151,11
572,Foreign Student (1994),Drama,6,35,48,0
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,11,48,386,29
574,Spanking the Monkey (1994),Comedy|Drama,10,26,288,22
575,"Little Rascals, The (1994)",Children|Comedy,12,32,304,27
576,Fausto (1993),Comedy,10,35,347,27
577,Andre (1994),Adventure|Children|Drama,7,16,175,18
579,"Escort, The (Scorta, La) (1993)",Crime|Thriller,12,30,393,26
580,Princess Caraboo (1994),Drama,11,46,382,33
581,"Celluloid Closet, The (1995)",Documentary,8,22,157,9
582,Métisse (Café au Lait) (1993),Comedy|Drama,10,46,354,33
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,11,28,267,20
584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama|Romance,8,49,178,9
585,"Brady Bunch Movie, The (1995)",Comedy,9,31,92,13
586,Home Alone (1990),Children|Comedy,7,48,197,12
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,8,24,199,15
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,8,23,119,16
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,12,49,378,21
590,Dances with Wolves (1990),Adventure|Drama|Western,10,29,276,21
591,Tough and Deadly (1995),Action|Drama|Thriller,7,38,170,8
592,Batman (1989),Action|Crime|Thriller,8,21,128,11
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,9,30,174,10
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,12,47,314,31
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,7,16,76,2
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,12,13,246,22
597,Pretty Woman (1990),Comedy|Romance,6,18,90,1
598,Window to Paris (Okno v Parizh) (1994),Comedy|Fantasy,6,32,74,17
599,"Wild Bunch, The (1969)",Adventure|Western,5,30,147,17
600,Love and a .45 (1994),Action|Comedy|Crime,8,15,88,19
601,"Wooden Man's Bride, The (Yan shen) (1994)",Drama,10,34,235,39
602,"Great Day in Harlem, A (1994)",Documentary,8,16,91,8
603,"Bye Bye, Love (1995)",Comedy,9,17,124,15
604,Criminals (1996),Documentary,8,39,92,12
605,One Fine Day (1996),Drama|Romance,7,50,51,16
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,8,35,85,6
607,Century (1993),Drama,9,10,27,19
608,Fargo (1996),Comedy|Crime|Drama|Thriller,8,33,91,19
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,8,29,93,19
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,12,26,380,29
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,9,26,176,19
612,"Pallbearer, The (1996)",Comedy,10,49,284,21
613,Jane Eyre (1996),Drama|Romance,6,39,162,19
614,Loaded (1994),Drama|Thriller,10,18,333,33
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,10,37,341,33
616,"Aristocats, The (1970)",Animation|Children,10,23,307,33
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,7,45,114,11
618,Two Much (1995),Comedy|Romance,5,21,13,1
619,Ed (1996),Comedy,7,18,0,17
620,Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),Drama,12,28,273,26
621,My Favorite Season (1993),Drama,6,21,95,0
623,"Modern Affair, A (1995)",Romance,6,18,122,9
625,Asfour Stah (1990),Drama,6,18,88,2
626,"Thin Line Between Love and Hate, A (1996)",Comedy,12,33,380,34
627,"Last Supper, The (1995)",Drama|Thriller,10,45,299,28
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,11,37,312,39
629,Rude (1995),Drama,6,32,112,8
630,Carried Away (1996),Drama|Romance,8,26,88,5
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,8,30,176,14
632,Land and Freedom (Tierra y libertad) (1995),Drama|War,11,40,273,34
633,Denise Calls Up (1995),Comedy,12,40,388,35
634,Theodore Rex (1995),Comedy,10,28,230,39
635,"Family Thing, A (1996)",Comedy|Drama,6,44,104,18
636,Frisk (1995),Drama,10,31,336,38
637,Sgt. Bilko (1996),Comedy,12,32,391,26
638,Jack and Sarah (1995),Romance,9,45,156,14
639,Girl 6 (1996),Comedy|Drama,9,35,135,13
640,Diabolique (1996),Drama|Thriller,7,48,34,5
641,"Little Indian, Big City (Un indien dans la ville) (1994)",Adventure|Children|Comedy,7,43,139,3
642,Roula (1995),Drama,11,19,237,23
643,Peanuts - Die Bank zahlt alles (1996),Comedy,7,21,182,10
644,Happy Weekend (1996),Comedy,10,44,392,26
645,Nelly & Monsieur Arnaud (1995),Drama,10,10,397,35
647,Courage Under Fire (1996),Action|Crime|Drama|War,12,30,270,26
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,9,24,177,16
649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,10,31,217,20
650,Moll Flanders (1996),Drama,9,47,107,4
651,"Superweib, Das (1996)",Comedy,10,29,388,39
652,"301, 302 (301/302) (1995)",Horror|Mystery|Thriller,11,13,331,22
653,Dragonheart (1996),Action|Adventure|Fantasy,9,20,189,9
654,And Nobody Weeps for Me (Und keiner weint mir nach) (1996),Drama|Romance,8,38,134,6
655,My Mother's Courage (Mutters Courage) (1995),Comedy,6,26,196,15
656,Eddie (1996),Comedy,6,33,43,7
657,Yankee Zulu (1994),Comedy|Drama,12,17,355,20
658,Billy's Holiday (1995),Drama|Musical,5,23,56,19
659,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller,8,41,13,19
660,August (1996),Drama,12,39,396,29
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,8,43,104,17
662,Fear (1996),Thriller,12,13,223,28
663,Kids in the Hall: Brain Candy (1996),Comedy,9,34,90,9
664,Faithful (1996),Comedy,11,35,318,21
665,Underground (1995),Comedy|Drama|War,5,18,163,8
666,All Things Fair (Lust och fägring stor) (1995),Drama|Romance|War,9,15,31,19
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,7,30,144,0
668,Song of the Little Road (Pather Panchali) (1955),Drama,9,22,54,5
670,"World of Apu, The (Apur Sansar) (1959)",Drama,6,33,98,11
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,11,21,246,32
672,Tarantella (1995),Drama,7,25,41,7
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,12,35,255,30
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,10,10,376,25
675,Hostile Intentions (1994),Action|Drama|Thriller,6,46,128,5
676,They Bite (1996),Comedy|Horror|Sci-Fi,9,19,50,11
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,9,28,38,13
679,"Run of the Country, The (1995)",Drama,12,47,368,24
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,9,33,123,12
681,Coup de torchon (Clean Slate) (1981),Crime,6,34,147,6
682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama,6,43,123,7
683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary,8,25,6,14
684,Windows (1980),Drama,7,13,72,0
685,It's My Party (1996),Drama,10,19,216,31
687,Country Life (1994),Drama|Romance,10,48,334,26
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,12,41,237,35
690,"Promise, The (Versprechen, Das) (1995)",Drama|Romance,12,20,223,21
691,Mrs. Winterbourne (1996),Comedy|Romance,7,30,32,1
692,Solo (1996),Action|Sci-Fi|Thriller,10,19,346,34
693,Under the Domim Tree (Etz Hadomim Tafus) (1994),Drama,5,30,55,2
694,"Substitute, The (1996)",Action|Crime|Drama,9,28,189,5
695,True Crime (1996),Mystery|Thriller,12,33,301,32
696,Butterfly Kiss (1995),Drama|Thriller,12,25,298,31
697,Feeling Minnesota (1996),Drama|Romance,7,37,30,12
698,Delta of Venus (1995),Drama,8,40,72,10
699,To Cross the Rubicon (1991),Drama,7,50,151,19
700,Angus (1995),Comedy,7,48,79,12
701,Daens (1992),Drama,6,39,101,3
702,Faces (1968),Drama,5,14,166,1
703,Boys (1996),Drama,12,26,291,24
704,"Quest, The (1996)",Action|Adventure,8,10,22,0
705,Cosi (1996),Comedy,5,32,148,7
706,Sunset Park (1996),Drama,9,45,190,4
707,Mulholland Falls (1996),Crime|Drama|Thriller,12,25,238,24
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,9,36,176,9
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,12,44,332,38
710,Celtic Pride (1996),Comedy,7,26,170,0
711,Flipper (1996),Adventure|Children,6,48,99,13
712,Captives (1994),Crime|Drama|Romance|Thriller,10,20,285,20
713,Of Love and Shadows (1994),Drama,12,16,297,29
714,Dead Man (1995),Drama|Mystery|Western,11,37,361,36
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,12,32,296,21
716,Switchblade Sisters (1975),Crime,9,48,89,6
717,Mouth to Mouth (Boca a boca) (1995),Comedy,7,43,27,7
718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,9,25,153,17
719,Multiplicity (1996),Comedy,10,31,362,38
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,5,33,47,0
721,Halfmoon (Paul Bowles - Halbmond) (1995),Drama,11,43,257,23
722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,5,45,15,6
723,Two Friends (1986),Drama,9,23,42,8
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,11,41,361,25
725,"Great White Hype, The (1996)",Comedy,12,50,236,25
726,Last Dance (1996),Drama,5,27,126,10
727,War Stories (1995),Documentary,7,32,2,0
728,Cold Comfort Farm (1995),Comedy,8,46,189,2
729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama,7,34,121,5
730,Low Life (1994),Drama,8,15,90,0
731,Heaven's Prisoners (1996),Crime|Thriller,12,15,210,36
732,Original Gangstas (1996),Crime,5,35,170,8
733,"Rock, The (1996)",Action|Adventure|Thriller,9,50,12,12
734,Getting Away With Murder (1996),Comedy,9,34,47,17
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,6,14,190,9
736,Twister (1996),Action|Adventure|Romance|Thriller,6,32,64,15
737,Barb Wire (1996),Action|Sci-Fi,9,41,187,13
738,"Garçu, Le (1995)",Drama,9,26,55,14
739,Honey Moon (Honigmond) (1996),Comedy,5,31,156,6
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,9,34,137,4
742,Thinner (1996),Horror|Thriller,9,40,63,12
743,Spy Hard (1996),Comedy,11,28,318,38
744,Brothers in Trouble (1995),Drama,5,19,23,0
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,11,46,375,25
746,Force of Evil (1948),Film-Noir,5,20,53,8
747,"Stupids, The (1996)",Comedy,10,48,289,39
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,5,38,13,0
749,"Man from Down Under, The (1943)",Drama,6,40,11,2
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,5,37,193,15
751,Careful (1992),Comedy|Horror,8,31,134,6
752,Vermont Is For Lovers (1992),Comedy|Documentary|Romance,12,46,242,37
753,"Month by the Lake, A (1995)",Comedy|Drama|Romance,12,15,222,26
754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children,10,21,254,21
755,Kim (1950),Children|Drama,6,23,171,9
756,Carmen Miranda: Bananas Is My Business (1994),Documentary,12,45,208,33
757,Ashes of Time (Dung che sai duk) (1994),Drama,9,40,55,2
758,"Jar, The (Khomreh) (1992)",Drama,8,28,177,18
759,Maya Lin: A Strong Clear Vision (1994),Documentary,8,42,82,19
760,Stalingrad (1993),Drama|War,6,46,161,1
761,"Phantom, The (1996)",Action|Adventure,8,19,54,16
762,Striptease (1996),Comedy|Crime,11,36,246,24
763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Comedy|Drama,12,16,203,30
764,Heavy (1995),Drama|Romance,7,28,65,3
765,Jack (1996),Comedy|Drama,6,30,99,14
766,I Shot Andy Warhol (1996),Drama,7,11,117,3
767,"Grass Harp, The (1995)",Comedy|Drama,8,23,94,2
768,Someone Else's America (1995),Drama,11,31,267,31
769,Marlene Dietrich: Shadow and Light (1996),Documentary,10,27,320,38
770,Costa Brava (1946),Drama,8,43,197,9
771,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",Comedy|Drama,5,14,117,0
772,Quartier Mozart (1992),Comedy,7,48,34,14
773,Touki Bouki (1973),Drama,5,11,95,0
774,Wend Kuuni (a.k.a. God's Gift) (1982),Drama,6,39,135,5
775,Spirits of the Dead (1968),Horror|Mystery,5,16,156,2
776,Babyfever (1994),Comedy|Drama,10,14,259,28
777,Pharaoh's Army (1995),War,7,31,96,18
778,Trainspotting (1996),Comedy|Crime|Drama,11,37,318,26
779,'Til There Was You (1997),Drama|Romance,9,33,36,0
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,8,25,1,19
781,Stealing Beauty (1996),Drama,11,49,274,30
782,"Fan, The (1996)",Drama|Thriller,11,19,376,33
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,7,40,42,0
784,"Cable Guy, The (1996)",Comedy|Thriller,9,35,56,3
785,Kingpin (1996),Comedy,10,35,304,26
786,Eraser (1996),Action|Drama|Thriller,9,49,135,16
787,"Gate of Heavenly Peace, The (1995)",Documentary,7,39,176,17
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,7,22,39,9
789,"I, the Worst of All (Yo, la peor de todas) (1990)",Drama,5,11,110,10
790,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama,10,31,349,31
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary,9,33,95,4
792,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)",Fantasy,9,13,24,11
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama,7,27,144,8
794,Midnight Dancers (Sibak) (1994),Comedy|Drama,7,38,21,18
795,Somebody to Love (1994),Drama,6,27,170,10
796,"Very Natural Thing, A (1974)",Drama,11,42,269,29
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy,9,22,38,6
798,Daylight (1996),Action|Adventure|Drama|Thriller,9,48,140,13
799,"Frighteners, The (1996)",Comedy|Horror|Thriller,8,45,19,14
800,Lone Star (1996),Drama|Mystery|Western,6,11,194,14
